Accession_ID	Mg_blues (µg/g DW)	Latitude	Longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	awc	bulk_density	CaCO3	CEC	clay	CN	coarse_fragments	K	N	P	ph	sand	silt	srad_mean	ai	Mg(Soil) mg/kg
5772	5310.093441	54.1	-2.3	7.900000095	6.650000095	35.94594574	441.4953918	18.5	0	18.5	3.700000048	9.399999619	13.5666666	2.866666794	1454	160	83	23.7978611	472	262	308	414	0.114178248	0.997674644	0	13.80042362	24.57938004	12.14852142	23.91193199	242.0193024	3.355493307	40.88710022	5.520674706	34.07382202	41.34679794	9142.666992	2.130899906	38
5779	4140.711174	51	-3.1	10.57499981	7.433333397	38.71527863	436.5802002	21.60000038	2.400000095	19.20000076	6.599999905	11.80000019	16.23333359	5.699999809	910	99	53	21.41371536	292	170	195	265	0.096298404	1.370553374	64.05084991	23.25384331	21.37207985	11.24553013	13.95600605	241.6079865	2.585774422	49.98051834	6.871966839	48.81056976	29.81735229	10324.66699	1.088400006	39
5784	4351.7875	56.4	-5.2	8.395833015	5.891666889	37.28902817	389.1217346	17.20000076	1.399999976	15.80000114	4.633333206	9.800000191	13.30000019	3.933333397	1621	188	78	30.53637123	547	250	309	490	0.080387428	1.141479015	0	15.22099686	12.87502384	14.51967335	12.82446384	173.4147491	4.483271122	19.93100357	5.454890251	63.29649734	23.82847595	8384.166992	2.342999935	43
5800	4575.604335	57.4	-5.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	26.74503136	9.863682747	20.21239853	10.62107849	194.0218506	3.43197608	23.61338043	4.918177605	71.89917755	18.23713684	NA	NA	NA
5811	4595.837025	52.9	-3.1	8.283333778	7.449999809	39.21052551	424.704895	19.10000038	0.100000001	19	4.433333397	12.25	13.80000019	3.566666603	1013	111	64	19.20115662	319	203	216	283	0.113744348	1.022587061	3.145767689	15.98854637	21.38574028	12.09953785	22.23896027	186.8009644	3.00532341	38.12031555	5.678231716	38.11081696	40.50344086	9621.916992	1.448699951	45
5822	4511.862696	56.7333	-5.98333	8.916666985	3.850000143	29.84496117	351.5183411	16.20000076	3.299999952	12.90000057	5.616666794	9.966667175	13.35000038	4.916666508	2215	267	97	34.29663467	775	322	388	680	0.076206572	1.192828178	6.270573616	17.68348312	3.664246559	18.97579765	10.76276302	95.36903381	3.044082403	16.61573792	5.17007637	85.7542038	10.5815506	8496.666992	2.877199888	44
5830	5504.772626	56.3333	15.9667	7.229166508	6.558333397	27.78954887	637.1865234	20.60000038	-3	23.60000038	8.100000381	5.300000191	15.46666718	0.049999971	595	62	35	18.18660355	175	114	159	147	0.077064872	1.125396967	5.772596359	29.2597084	9.564622879	19.78914833	13.06265163	95.00409698	6.656756878	25.63184166	5.389511585	74.05254364	16.38283539	10027.75	0.820299983	40
5831	5807.750996	56.3333	15.9667	7.229166508	6.558333397	27.78954887	637.1865234	20.60000038	-3	23.60000038	8.100000381	5.300000191	15.46666718	0.049999971	595	62	35	18.18660355	175	114	159	147	0.077064872	1.125396967	5.772596359	29.2597084	9.564622879	19.78914833	13.06265163	95.00409698	6.656756878	25.63184166	5.389511585	74.05254364	16.38283539	10027.75	0.820299983	40
5832	4414.305308	56.3333	15.9667	7.229166508	6.558333397	27.78954887	637.1865234	20.60000038	-3	23.60000038	8.100000381	5.300000191	15.46666718	0.049999971	595	62	35	18.18660355	175	114	159	147	0.077064872	1.125396967	5.772596359	29.2597084	9.564622879	19.78914833	13.06265163	95.00409698	6.656756878	25.63184166	5.389511585	74.05254364	16.38283539	10027.75	0.820299983	40
5837	4878.815579	49.4013	16.2326	7.345833302	8.358333588	30.28381729	733.6535645	22.60000038	-5	27.60000038	16.29999924	-0.366666675	16.29999924	-1.683333397	560	84	26	42.54829407	226	82	226	85	0.092415601	1.367708564	2.04831624	9.663686752	15.61371231	11.11383152	15.99536133	187.0365753	1.524151206	33.96364594	5.676602364	50.20911407	34.1771698	10929.41699	0.660099983	47
5865	5255.42006	55.76	14.12	7.416666985	6.966666698	29.51977348	621.5425415	21.10000038	-2.5	23.60000038	8.100000381	2.400000095	15.41666698	0.283333331	696	71	40	19.01164436	210	135	178	171	0.069194511	1.329394102	14.69206524	11.52854347	9.280697823	14.76015663	13.58012295	119.394043	2.395784855	56.59951019	5.90877676	70.67905426	20.04024506	9910.416992	0.945900023	40
5867	5784.602577	55.76	14.12	7.416666985	6.966666698	29.51977348	621.5425415	21.10000038	-2.5	23.60000038	8.100000381	2.400000095	15.41666698	0.283333331	696	71	40	19.01164436	210	135	178	171	0.069194511	1.329394102	14.69206524	11.52854347	9.280697823	14.76015663	13.58012295	119.394043	2.395784855	56.59951019	5.90877676	70.67905426	20.04024506	9910.416992	0.945900023	40
5874	5001.327748	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560	85	26	42.74531555	226	82	226	85	0.082404971	1.400041461	0	11.53142357	18.05256653	10.38245678	16.11732292	205.5180206	2.134118557	38.88417053	5.95461607	44.13959503	37.80783844	10930.91699	0.660000026	47
5890	5097.670431	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560	85	26	42.74531555	226	82	226	85	0.082404971	1.400041461	0	11.53142357	18.05256653	10.38245678	16.11732292	205.5180206	2.134118557	38.88417053	5.95461607	44.13959503	37.80783844	10930.91699	0.660000026	47
5893	5497.848717	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560	85	26	42.74531555	226	82	226	85	0.082404971	1.400041461	0	11.53142357	18.05256653	10.38245678	16.11732292	205.5180206	2.134118557	38.88417053	5.95461607	44.13959503	37.80783844	10930.91699	0.660000026	47
5907	6020.164331	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560	85	26	42.74531555	226	82	226	85	0.082404971	1.400041461	0	11.53142357	18.05256653	10.38245678	16.11732292	205.5180206	2.134118557	38.88417053	5.95461607	44.13959503	37.80783844	10930.91699	0.660000026	47
5921	4680.214355	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560	85	26	42.74531555	226	82	226	85	0.082404971	1.400041461	0	11.53142357	18.05256653	10.38245678	16.11732292	205.5180206	2.134118557	38.88417053	5.95461607	44.13959503	37.80783844	10930.91699	0.660000026	47
5950	5212.387704	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560	85	26	42.74531555	226	82	226	85	0.082404971	1.400041461	0	11.53142357	18.05256653	10.38245678	16.11732292	205.5180206	2.134118557	38.88417053	5.95461607	44.13959503	37.80783844	10930.91699	0.660000026	47
5984	6477.082911	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560	85	26	42.74531555	226	82	226	85	0.082404971	1.400041461	0	11.53142357	18.05256653	10.38245678	16.11732292	205.5180206	2.134118557	38.88417053	5.95461607	44.13959503	37.80783844	10930.91699	0.660000026	47
5993	5538.646416	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560	85	26	42.74531555	226	82	226	85	0.082404971	1.400041461	0	11.53142357	18.05256653	10.38245678	16.11732292	205.5180206	2.134118557	38.88417053	5.95461607	44.13959503	37.80783844	10930.91699	0.660000026	47
6008	5893.334513	49.1	16.2	8.845833778	8.641666412	30.42840385	756.7077637	24.5	-3.900000095	28.39999962	16.51666641	0.98333329	18.10000038	-0.5	512	78	23	43.12439728	208	75	206	76	0.085490525	1.408218741	0.114053428	15.62842274	13.75310516	10.67679024	15.78114796	309.2537842	1.446843982	38.34349442	6.226304531	40.48628998	45.76060486	11115.83301	0.548600018	48
6009	4254.439354	62.877	18.177	3.508333206	7.949999809	26.5	791.2155151	19.89999962	-10.10000038	30	3.783333302	2.133333206	13.83333302	-5.716666698	715	88	38	28.14828682	242	126	195	152	0.077783406	1.159841061	0	9.000304222	9.338757515	24.94968033	16.80441666	170.2844849	2.885146379	24.92455673	4.265215397	71.114151	19.54708862	9013.916992	1.079200029	36
6011	5020.478798	62.877	18.177	3.508333206	7.949999809	26.5	791.2155151	19.89999962	-10.10000038	30	3.783333302	2.133333206	13.83333302	-5.716666698	715	88	38	28.14828682	242	126	195	152	0.077783406	1.159841061	0	9.000304222	9.338757515	24.94968033	16.80441666	170.2844849	2.885146379	24.92455673	4.265215397	71.114151	19.54708862	9013.916992	1.079200029	36
6012	5542.892737	62.877	18.177	3.508333206	7.949999809	26.5	791.2155151	19.89999962	-10.10000038	30	3.783333302	2.133333206	13.83333302	-5.716666698	715	88	38	28.14828682	242	126	195	152	0.077783406	1.159841061	0	9.000304222	9.338757515	24.94968033	16.80441666	170.2844849	2.885146379	24.92455673	4.265215397	71.114151	19.54708862	9013.916992	1.079200029	36
6013	4798.738654	62.877	18.177	3.508333206	7.949999809	26.5	791.2155151	19.89999962	-10.10000038	30	3.783333302	2.133333206	13.83333302	-5.716666698	715	88	38	28.14828682	242	126	195	152	0.077783406	1.159841061	0	9.000304222	9.338757515	24.94968033	16.80441666	170.2844849	2.885146379	24.92455673	4.265215397	71.114151	19.54708862	9013.916992	1.079200029	36
6019	5570.3097	56.06	14.29	7.425000191	7.600000381	31.2757206	637.5788574	21.5	-2.799999952	24.29999924	14.78333378	2.416666508	15.60000038	0.049999993	575	60	32	20.48856544	173	104	167	125	0.071636371	1.522172213	26.39396667	10.55120087	6.884860992	12.10207176	8.382564545	104.6217575	1.714125752	40.81027603	6.060199261	74.22499084	18.89015198	9883.083008	0.785399973	36
6020	5744.526558	56.06	14.29	7.425000191	7.600000381	31.2757206	637.5788574	21.5	-2.799999952	24.29999924	14.78333378	2.416666508	15.60000038	0.049999993	575	60	32	20.48856544	173	104	167	125	0.071636371	1.522172213	26.39396667	10.55120087	6.884860992	12.10207176	8.382564545	104.6217575	1.714125752	40.81027603	6.060199261	74.22499084	18.89015198	9883.083008	0.785399973	36
6021	6168.601138	56.06	14.29	7.425000191	7.600000381	31.2757206	637.5788574	21.5	-2.799999952	24.29999924	14.78333378	2.416666508	15.60000038	0.049999993	575	60	32	20.48856544	173	104	167	125	0.071636371	1.522172213	26.39396667	10.55120087	6.884860992	12.10207176	8.382564545	104.6217575	1.714125752	40.81027603	6.060199261	74.22499084	18.89015198	9883.083008	0.785399973	36
6023	5577.211801	55.7509	13.3712	7.941666603	6.816666603	28.88418198	643.3959351	21.29999924	-2.299999952	23.59999847	8.583333015	2.816666603	16.10000038	0.466666669	677	71	37	20.90590096	207	125	180	160	0.076581366	1.186851263	0	8.632165909	10.72564411	12.22127724	6.74111414	123.129097	1.651660323	48.25697327	5.826313019	67.62792206	21.64643097	9822.666992	0.893599987	36
6024	4716.055077	55.7509	13.3712	7.941666603	6.816666603	28.88418198	643.3959351	21.29999924	-2.299999952	23.59999847	8.583333015	2.816666603	16.10000038	0.466666669	677	71	37	20.90590096	207	125	180	160	0.076581366	1.186851263	0	8.632165909	10.72564411	12.22127724	6.74111414	123.129097	1.651660323	48.25697327	5.826313019	67.62792206	21.64643097	9822.666992	0.893599987	36
6025	5274.90879	62.6437	17.7339	3.191666603	7.949999809	26.41195869	801.9205322	19.5	-10.60000038	30.10000038	8.616666794	-2.700000048	13.55000019	-6.300000191	729	82	38	25.93966866	236	130	208	152	0.072365858	1.160022497	0	14.78325653	2.906234741	27.11137581	13.40215015	201.7411194	2.204772949	22.6769104	4.234749317	85.4758606	11.61790466	9028.75	1.149999976	28
6034	4598.287862	56.1	13.74	7.099999905	7.349999905	30.24691391	640.6317749	20.89999962	-3.400000095	24.29999924	3.916666746	5.933333397	15.25	-0.400000006	767	79	44	20.25018501	232	145	193	198	0.075360775	1.109084964	21.04700851	12.86776161	11.74979401	13.63500118	14.68470764	93.532547	1.974118114	32.95039749	5.626195908	52.87260437	35.37760162	9784.416992	1.06309998	33
6038	5447.611398	56.1	13.74	7.099999905	7.349999905	30.24691391	640.6317749	20.89999962	-3.400000095	24.29999924	3.916666746	5.933333397	15.25	-0.400000006	767	79	44	20.25018501	232	145	193	198	0.075360775	1.109084964	21.04700851	12.86776161	11.74979401	13.63500118	14.68470764	93.532547	1.974118114	32.95039749	5.626195908	52.87260437	35.37760162	9784.416992	1.06309998	33
6039	4498.853634	56.1	13.74	7.099999905	7.349999905	30.24691391	640.6317749	20.89999962	-3.400000095	24.29999924	3.916666746	5.933333397	15.25	-0.400000006	767	79	44	20.25018501	232	145	193	198	0.075360775	1.109084964	21.04700851	12.86776161	11.74979401	13.63500118	14.68470764	93.532547	1.974118114	32.95039749	5.626195908	52.87260437	35.37760162	9784.416992	1.06309998	33
6040	4834.680897	55.66	13.4	7.637499809	6.541666508	28.07582283	637.8733521	20.79999924	-2.5	23.29999924	8.283333778	2.5	15.78333282	0.283333302	706	73	39	21.25836182	216	130	187	169	0.077150211	1.370416284	0	9.438196182	12.11771774	14.47488308	8.32194519	97.84107208	2.229133606	37.88763428	5.297271729	59.23264313	28.64964294	9857.5	0.940599978	34
6041	5357.436479	56.0328	14.775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.0690403	NA	NA	NA	NA	NA	NA	69.16862488	19.76233673	NA	NA	NA
6042	4496.753976	56.09	13.9	7.158333302	7.400000095	30.57851219	634.1488037	21	-3.200000048	24.20000076	7.699999809	2.200000048	15.25	-0.25	686	70	39	19.85835075	204	128	185	167	0.068647921	1.373343587	9.338030815	14.33853149	9.642701149	14.35453129	11.37380314	112.1672897	1.996374965	37.65296173	5.417851448	68.98228455	21.37501526	9813.166992	0.943400025	34
6043	5684.655955	62.801	18.079	3.716666698	7.683333397	25.69676781	800.0037842	19.79999924	-10.10000038	29.89999962	4.216666698	-2.350000143	14.10000038	-5.700000286	686	84	38	26.87306404	231	124	185	145	NA	NA	NA	NA	5.875086308	NA	NA	NA	NA	NA	NA	79.45127106	14.67364502	9073.5	1.109400034	NA
6069	4609.722286	62.9513	18.2763	3.404166698	7.991666317	26.46247292	798.1553955	20	-10.19999981	30.20000076	3.666666746	2.049999952	13.8166666	-5.916666508	714	88	37	28.6592865	241	124	198	151	0.076114148	1.160615683	3.94068861	7.692864418	5.77393198	25.13546753	12.85757065	161.7186127	1.638143659	28.19322205	4.284169674	75.81234741	18.41371918	8986.666992	1.069800019	36
6070	4744.708727	62.9308	18.3448	3.512500048	7.775000095	26.17845154	787.6608887	19.79999924	-9.899999619	29.69999886	3.766666651	2.083333254	13.8166666	-5.616666794	706	87	36	28.91135025	240	121	194	151	0.070053801	1.093904972	3.343805075	12.99917603	3.731744051	22.59127617	19.92731857	180.2626801	2.911194324	25.27729034	4.581926823	84.6295929	11.63866425	9007.583008	1.091099977	38
6071	5219.470283	62.9308	18.3448	3.512500048	7.775000095	26.17845154	787.6608887	19.79999924	-9.899999619	29.69999886	3.766666651	2.083333254	13.8166666	-5.616666794	706	87	36	28.91135025	240	121	194	151	0.070053801	1.093904972	3.343805075	12.99917603	3.731744051	22.59127617	19.92731857	180.2626801	2.911194324	25.27729034	4.581926823	84.6295929	11.63866425	9007.583008	1.091099977	38
6073	4924.75472	56.1481	15.8155	7.570833206	6.325000286	27.14592171	638.5297852	20.70000076	-2.599999905	23.30000114	8.5	5.599999905	15.80000019	0.383333325	531	59	29	22.63784218	168	95	135	133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10158.66699	0.7148	40
6074	4380.371804	56.4573	16.1308	7.324999809	6.633333206	27.63888931	642.6065674	20.79999924	-3.200000048	24	15.01666641	1.866666675	15.63333321	0.116666652	540	55	31	18.46953964	158	102	151	127	0.073346011	NA	0	16.47794914	NA	16.91368103	13.75447845	110.5769424	2.671904802	29.30173683	5.148138523	NA	NA	10098.66699	0.731599987	NA
6076	5377.402328	55.6942	13.4504	7.800000191	6.866666794	29.09604454	639.7584839	21.20000076	-2.400000095	23.60000038	8.416666985	2.716666698	15.96666718	0.383333296	669	69	36	21.05339813	204	123	180	157	0.068919927	1.172682047	3.643147707	16.22095108	6.794793129	21.16154861	8.987579346	115.0883026	3.01045537	23.1366272	4.568977356	71.60309601	21.60211182	9887.833008	0.887899995	35
6085	4770.772347	55.7097	13.2145	8.162500381	6.308333397	26.95869064	652.8717041	21.39999962	-2	23.39999962	8.766666412	2.950000048	16.48333359	0.600000024	664	68	35	20.76148224	201	122	175	157	0.079517938	1.484326839	NA	NA	8.556551933	NA	7.008298874	NA	NA	NA	NA	70.02610779	21.41734314	9828.25	0.833800018	34
6086	4395.055908	58.9	11.2	7.408333302	5.633333206	23.57043266	667.1746216	20.29999924	-3.599999905	23.89999962	8.183333397	1.699999928	15.89999962	-0.233333305	756	87	44	22.69173431	248	144	187	175	0.076597489	NA	7.322377682	16.10217667	8.807566643	20.48357391	13.29603958	91.19382477	1.985187531	21.59487152	4.847279072	68.97991943	22.21251678	9520.333008	0.906199992	NA
6088	4914.384614	56.4666	16.1284	7.291666508	6.716666698	27.98611069	642.6820068	20.79999924	-3.200000048	24	14.98333359	1.866666555	15.60000038	0.066666663	538	55	31	18.71868515	158	101	151	127	0.072465815	1.139238596	0.297214538	24.14062691	NA	20.70266724	11.90466499	96.37468719	2.643966675	23.53928566	4.662554741	NA	NA	10093	0.729799986	NA
6090	4031.684508	55.6525	13.2197	8.333333015	6.516666889	27.73049545	649.5849609	21.60000038	-1.899999976	23.5	8.966667175	3.116666794	16.60000038	0.816666663	579	63	29	21.33297729	178	105	157	130	0.077971019	1.439340472	3.437458754	13.65674686	13.87880802	12.94981098	6.697532177	121.5125122	2.358389378	58.21393967	6.406029701	71.03451538	15.08667755	9912.916992	0.729300022	33
6092	4969.916601	55.6514	13.2233	8.333333015	6.516666889	27.73049545	649.5849609	21.60000038	-1.899999976	23.5	8.966667175	3.116666794	16.60000038	0.816666663	579	63	29	21.33297729	178	105	157	130	0.07954257	1.439340472	NA	NA	13.87880802	NA	6.697532177	NA	NA	NA	NA	71.03451538	15.08667755	9912.916992	0.729300022	33
6094	4470.017746	55.6494	13.2147	8.316666603	6.483333588	27.70655251	647.6086426	21.5	-1.899999976	23.39999962	8.966667175	3.116666794	16.54999924	0.816666663	579	62	29	21.52536774	178	104	158	130	0.077971019	1.454403162	0	8.033358574	14.10340309	14.00515938	6.754612446	145.2203674	1.90237844	45.52032471	5.987155914	68.74510956	17.15148926	9901.833008	0.721199989	33
6097	5278.847196	55.6481	13.2264	8.304166794	6.508333206	27.81339073	647.3739014	21.5	-1.899999976	23.39999962	8.949999809	3.116666794	16.53333282	0.800000012	589	63	30	20.86252403	180	107	160	133	0.080335252	1.420091867	0	7.521781921	16.21368217	14.15556717	6.697532177	148.4540558	2.579647779	46.17485046	5.781975746	64.21060181	19.57571411	9874.25	0.74089998	33
6098	5251.485422	55.6561	13.2178	8.333333015	6.516666889	27.73049545	649.5849609	21.60000038	-1.899999976	23.5	8.966667175	3.116666794	16.60000038	0.816666663	579	63	29	21.33297729	178	105	157	130	0.084003218	1.468651533	3.437458754	13.65674686	11.51308537	12.94981098	8.694854736	121.5125122	2.358389378	58.21393967	6.406029701	73.82826233	14.65865326	9912.916992	0.729300022	33
6099	5461.654737	55.6575	13.2386	8.283333778	6.5	27.77777863	648.3557129	21.5	-1.899999976	23.39999962	8.916666985	3.116666794	16.53333282	0.766666651	591	64	30	21.01150131	181	108	160	133	0.088853799	1.418593049	0	12.34916878	17.28615761	9.625585556	7.923231125	149.0671997	1.788515329	51.48690796	6.748494148	64.46618652	18.24765778	9887.166992	0.745999992	34
6100	4709.145853	55.6	13.2	8.129166603	6.308333397	27.30880165	641.062561	21.10000038	-2	23.10000038	8.866666794	2.916666746	16.25	0.716666639	604	64	32	20.67194939	184	112	162	140	0.08337649	1.405866861	15.16150856	13.74241352	15.55336189	10.81633854	8.564590454	142.1513062	1.435271978	50.2719841	6.455352783	53.54907227	30.89756775	9918.666992	0.790099978	33
6102	4594.384995	55.6	13.2	8.129166603	6.308333397	27.30880165	641.062561	21.10000038	-2	23.10000038	8.866666794	2.916666746	16.25	0.716666639	604	64	32	20.67194939	184	112	162	140	0.08337649	1.405866861	15.16150856	13.74241352	15.55336189	10.81633854	8.564590454	142.1513062	1.435271978	50.2719841	6.455352783	53.54907227	30.89756775	9918.666992	0.790099978	33
6104	5080.224374	55.7	13.2	8.316666603	6.400000095	27.23404121	650.5988159	21.60000038	-1.899999976	23.5	8.933333397	3.133333445	16.60000038	0.76666671	615	64	31	20.80802155	187	112	166	140	0.068300799	1.507487178	6.839525223	9.803943634	9.143152237	15.45495319	8.687058449	156.4263	2.147694588	33.34064102	5.910311222	69.39739227	21.4594574	9849.5	0.772899985	34
6105	4845.817583	55.7967	13.1211	8.125	6.599999905	28.20512962	644.196106	21.29999924	-2.099999905	23.39999962	8.850000381	2.966666698	16.26666641	0.600000024	631	66	32	20.78868484	192	116	170	143	0.075002268	1.510185242	NA	NA	8.339653015	NA	5.795766354	NA	NA	NA	NA	76.34837341	15.31197357	9889.666992	0.830600023	34
6106	3965.166939	55.7931	13.1186	8.125	6.599999905	28.20512962	644.196106	21.29999924	-2.099999905	23.39999962	8.850000381	2.966666698	16.26666641	0.600000024	631	66	32	20.78868484	192	116	170	143	0.071347475	1.493747115	NA	NA	9.921515465	NA	6.717054844	NA	NA	NA	NA	73.97227478	16.1062088	9889.666992	0.830600023	34
6107	5125.663479	55.7942	13.1222	8.125	6.599999905	28.20512962	644.196106	21.29999924	-2.099999905	23.39999962	8.850000381	2.966666698	16.26666641	0.600000024	631	66	32	20.78868484	192	116	170	143	0.075002268	1.510185242	0.9170627	7.119586945	8.339653015	13.12429047	6.717054844	148.1233673	1.830181479	49.76428223	6.042680264	76.34837341	15.31197357	9889.666992	0.830600023	34
6108	5173.897008	55.7989	13.1206	8.125	6.599999905	28.20512962	644.196106	21.29999924	-2.099999905	23.39999962	8.850000381	2.966666698	16.26666641	0.600000024	631	66	32	20.78868484	192	116	170	143	0.075002268	1.46154356	NA	NA	10.47881317	NA	5.795766354	NA	NA	NA	NA	70.3535614	19.16762543	9889.666992	0.830600023	34
6109	5071.25944	55.7936	13.1233	8.125	6.599999905	28.20512962	644.196106	21.29999924	-2.099999905	23.39999962	8.850000381	2.966666698	16.26666641	0.600000024	631	66	32	20.78868484	192	116	170	143	0.075002268	1.510185242	0.9170627	7.119586945	8.339653015	13.12429047	6.717054844	148.1233673	1.830181479	49.76428223	6.042680264	76.34837341	15.31197357	9889.666992	0.830600023	34
6111	6099.590911	55.7989	13.1219	8.125	6.599999905	28.20512962	644.196106	21.29999924	-2.099999905	23.39999962	8.850000381	2.966666698	16.26666641	0.600000024	631	66	32	20.78868484	192	116	170	143	0.075002268	1.46154356	NA	NA	10.47881317	NA	5.795766354	NA	NA	NA	NA	70.3535614	19.16762543	9889.666992	0.830600023	34
6112	5748.559717	55.7967	13.1044	8.116666794	6.599999905	28.20512962	644.2625732	21.29999924	-2.099999905	23.39999962	8.833333015	2.949999809	16.26666641	0.600000024	632	66	32	21.07146072	193	115	171	143	0.075687438	1.496724963	0	15.03261948	9.056997299	14.85229683	6.175642967	131.1622009	1.785014033	43.70156479	6.017429352	74.29826355	16.64473724	9897.333008	0.838199973	34
6113	5434.821018	55.8078	13.1028	8.120833397	6.625	28.31196594	644.6297607	21.29999924	-2.099999905	23.39999962	8.816666603	2.966666698	16.26666641	0.600000024	628	65	32	20.94534302	191	114	170	143	0.085104942	1.451079369	0	15.02167988	14.8229208	11.40386963	7.654564381	138.842453	1.749556065	53.71972656	6.616560459	57.21572495	27.96135712	9913.416992	0.82069999	35
