Mg(Leaf)	latitude	longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	wind	srad	ai	awc	bulk_density	clay	coarse_frag	texture_usda	sand	silt	pH	CN	CEC	CaCO3	N	P	K	Mg(Soil)
5676.012558	56.047	13.9519	6.949999809	7.233333111	30.64971733	621.0950928	20.60000038	-3	23.60000038	7.5	2.033333302	14.91666698	-0.233333305	725	73	43	18.75135422	215	140	193	177	3.333333254	9843.5	1.023800015	0.07062792	1.216094613	6.729318619	14.95559025	12	62.34954834	30.92113495	4.924771786	17.51932144	10.96911144	0.837289274	2.400722742	20.57275963	104.7794724	35
5655.379842	52.6058	11.8558	9.741666794	8.716667175	32.52487564	685.3925171	25.10000038	-1.700000048	26.80000114	18.28333282	5.449999809	18.28333282	1.516666651	550	63	30	23.01215935	181	104	181	119	3.583333254	9982.416992	0.588	0.064373553	1.419660807	7.20187664	4.543951988	12	85.84837341	6.949752808	6.183071613	12.88516521	10.18510818	23.11630058	1.549370885	37.75364685	149.5847015	25
5623.830644	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	1	12410.33301	0.850300014	0.099276863	1.12125814	17.42496681	31.13807106	9	42.32978058	40.24525452	6.699357033	12.37959957	18.19266319	105.2798996	1.97694838	30.12436295	168.2213898	52
5621.899874	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560	85	26	42.74531555	226	82	226	85	3.858333349	10930.91699	0.642199993	0.082404971	1.400041461	18.05256653	16.11732292	9	44.13959503	37.80783844	5.724782944	10.38245678	11.53142357	0	2.134118557	38.88417053	205.5180206	47
5613.047205	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	1	12410.33301	0.850300014	0.099276863	1.12125814	17.42496681	31.13807106	9	42.32978058	40.24525452	6.699357033	12.37959957	18.19266319	105.2798996	1.97694838	30.12436295	168.2213898	52
5611.569446	55.7488	13.3742	7.962500095	6.824999809	28.91949081	644.6814575	21.29999924	-2.299999952	23.59999847	8.583333015	2.833333254	16.14999962	0.483333349	667	70	36	21.30728149	204	122	179	157	3.174999952	9844.416992	0.871299982	0.076947294	1.186851263	10.72564411	6.74111414	12	67.62792206	21.64643097	6.27104187	11.93923569	12.37764931	3.43039465	2.188888073	47.78464508	136.8060913	36
5601.381653	55.8097	13.1342	8.041666985	6.633333206	28.22694969	644.8707886	21.29999924	-2.200000048	23.5	8.783332825	2.866666555	16.18333244	0.5	651	68	33	21.2498951	199	118	175	149	3.791666746	9879.75	0.839900017	0.091025338	1.435461879	16.41829491	6.012359142	12	51.99074554	31.59095764	6.477526188	11.69563293	13.81221676	0	1.61041224	53.69176483	130.0686798	36
5594.044602	42.69	-6.93	11.35000038	10.4333334	41.56706619	532.3190918	25.79999924	0.699999988	25.09999847	8.383333206	18.13333321	18.14999962	5.183333397	1208	161	33	43.63153839	458	125	148	420	2.591666698	13808.16699	1.039899945	0.110463418	1.052633882	17.08262444	37.76240921	9	40.6244278	42.29294586	5.776559353	14.867383	10.24164009	33.51169205	2.987702608	24.33219719	144.9991455	29
5578.672475	56.68	16.5	7.183333397	7.516666889	29.24773026	665.9591064	21.70000076	-4	25.70000076	15.01666737	1.733333349	15.8166666	-0.433333367	509	54	30	20.01824188	158	96	148	116	4.699999809	10149.91699	0.683499992	0.084575415	1.095831633	13.948493	3.901371479	12	61.47021103	24.58129883	6.25242424	12.83271503	15.40527725	12.2441988	3.223742008	26.28514671	123.6753235	29
5554.168665	57.2746	16.1494	6.416666508	9.350000381	32.92253494	694.2861938	22.39999962	-6	28.39999962	14.26666641	1.066666722	15.41666698	-1.633333325	565	62	33	21.08746529	177	105	171	124	2.891666651	9939.75	0.749499977	0.080146931	1.118587136	12.92919827	12.98601913	12	58.83724976	28.23355103	4.639000893	19.95918655	16.27943993	0	2.211841822	23.44090843	88.58093262	39
5543.555487	41.25	-1.32	11.125	12.85000038	41.58575821	641.307251	29.20000076	-1.700000048	30.90000153	12.8166666	4.833333492	19.43333435	3.933333397	442	68	23	36.39582062	166	74	113	84	3.433333397	15470.66699	0.302399993	0.112403244	1.380310893	22.79676819	20.14114952	9	34.28567505	42.91755676	6.172123432	13.31560326	12.65084171	93.15161896	2.150300741	22.77295494	197.1804352	22
5534.623062	49.1	16.2	8.845833778	8.641666412	30.42840385	756.7077637	24.5	-3.900000095	28.39999962	16.51666641	0.98333329	18.10000038	-0.5	512	78	23	43.12439728	208	75	206	76	3.233333349	11115.83301	0.530099988	0.085490525	1.408218741	13.75310516	15.78114796	9	40.48628998	45.76060486	6.365754128	10.67679024	15.62842274	0.114053428	1.446843982	38.34349442	309.2537842	48
5533.419694	49.7878	9.9361	9.666666985	8.816666603	33.27043915	676.0861206	24.60000038	-1.899999976	26.5	16.66666794	5.400000095	18.16666603	1.533333302	601	67	40	16.23859596	182	125	178	143	2.625	10507.16699	0.667800009	0.083368249	1.410161138	24.03914642	9.475642204	9	31.08544922	44.87540436	7.016925335	11.60622787	11.94752502	21.97924614	1.603218913	31.10923958	182.0524902	43
5525.789053	48.47	18.94	7.541666985	10.1833334	33.27886581	774.5316162	24.10000038	-6.5	30.60000038	15.53333378	-0.666666746	16.93333435	-2.150000095	740	87	41	22.46785927	235	130	232	144	2.716666698	11384.33301	0.818000019	0.099446937	0.989718795	27.32918358	15.66406631	9	17.75417328	54.91664124	5.918442726	11.49201202	21.73267746	4.608356476	2.178308725	27.06161308	190.1334686	56
5523.601187	48.54	9.01	8.699999809	8.800000191	33.58778381	660.9841309	23.20000076	-3	26.20000076	15.33333302	1.849999905	16.95000076	0.733333349	764	97	42	25.76944733	262	136	247	144	2.558333397	11061.58301	0.893000007	0.104813471	1.039407372	31.24195862	16.1647892	9	19.67552948	49.0825119	6.621992588	11.16721916	22.46076965	65.79836273	3.325395823	39.17090607	204.2048035	46
5519.670282	49.3853	16.2544	7.387500286	8.375	30.34420395	734.7761841	22.60000038	-5	27.60000038	16.35000038	-0.333333343	16.35000038	-1.666666627	560	84	26	42.10400391	225	82	225	85	3.849999905	10941.25	0.640100002	0.082091711	1.441226125	20.07265663	18.32217026	9	41.8339386	38.09340668	5.974895	10.42246342	10.01639652	0	1.628341079	37.95294189	178.3940735	47
5516.195889	55.7686	14.1383	7.429166794	6.941666603	29.66524315	617.9712524	21	-2.400000095	23.39999962	8.100000381	2.416666746	15.40000057	0.383333325	692	71	39	19.05508804	209	133	178	170	4.883333206	9924.833008	0.943199992	0.063249201	1.238641858	1.25124681	13.88807297	11	91.48612213	7.262634277	4.333413601	17.42000389	15.51086617	0	2.269230843	32.85057449	113.1739502	40
5498.875026	40.45	-1.6	9.600000381	13.48333359	42.00415421	658.1965942	28.5	-3.599999905	32.09999847	11.36666679	3.149999857	18.28333282	2.316666603	535	74	28	29.11072731	180	103	115	120	2.758333206	15721.33301	0.387499988	0.100315414	1.163255334	23.76479721	28.2337265	9	48.42141724	27.81378174	7.311369419	12.57422924	21.10969734	218.790741	1.50688839	26.1336422	151.9069214	35
5480.617693	46.36	11.28	11.15000057	9.800000191	32.77592087	762.0814819	27	-2.900000095	29.89999962	20.51666641	1.800000072	20.51666641	1.800000072	799	97	33	31.32765388	257	119	257	119	1.016666651	12412.25	0.809300005	0.102624528	1.157588363	20.26763725	17.01468468	9	40.57906342	39.15329742	6.74727726	12.31131077	26.3205471	37.44922638	2.948513031	26.36223602	165.5933075	52
5477.395813	55.8383	13.2906	7.820833206	6.758333206	28.75886536	642.6806641	21	-2.5	23.5	4.75	2.666666746	15.96666622	0.349999964	725	75	41	20.48360634	221	137	189	176	3.349999905	9838.083008	0.947099984	0.070265479	1.29481113	10.29608154	7.47104311	12	66.73973083	22.96418762	5.982221603	14.54407501	9.685768127	2.897897959	2.495770216	38.48313141	89.8239212	36
5470.090254	56.06	14.29	7.425000191	7.600000381	31.2757206	637.5788574	21.5	-2.799999952	24.29999924	14.78333378	2.416666508	15.60000038	0.049999993	575	60	32	20.48856544	173	104	167	125	4.300000191	9883.083008	0.784300029	0.071636371	1.522172213	6.884860992	8.382564545	12	74.22499084	18.89015198	5.968779564	12.10207176	10.55120087	26.39396667	1.714125752	40.81027603	104.6217575	36
5470.047958	56.3333	15.9667	7.229166508	6.558333397	27.78954887	637.1865234	20.60000038	-3	23.60000038	8.100000381	5.300000191	15.46666718	0.049999971	595	62	35	18.18660355	175	114	159	147	4.141666889	10027.75	0.815999985	0.077064872	1.125396967	9.564622879	13.06265163	12	74.05254364	16.38283539	5.389511585	19.78914833	29.2597084	5.772596359	6.656756878	25.63184166	95.00409698	40
5466.317882	48.52	8.8	8.287500381	9.258333206	34.80576706	657.0946045	23.29999924	-3.299999952	26.59999847	14.80000019	1.450000167	16.51666641	0.416666746	861	94	58	16.5585041	268	180	248	196	2.691666603	11078.16699	1.024799943	0.097251303	1.312234759	28.90787506	15.5940876	9	20.34440613	50.74771881	6.039533138	12.01840782	9.667133331	9.774938583	1.963220954	29.30315208	205.3316345	45
5463.456241	49	16	8.770833015	8.675000191	30.33216858	759.9624634	24.5	-4.099999905	28.60000038	16.5	0.916666746	18.08333397	-0.599999964	523	79	23	43.22377777	212	76	211	76	3.066666603	11098.5	0.543500006	0.095077582	1.400957227	18.38443184	8.761940002	8	32.16527557	49.45029449	6.846261501	9.982477188	16.96296692	27.66553116	1.598848343	32.66728973	255.3479767	42
5454.761713	47.5	7.5	9.537500381	8.375	32.97244263	642.8704224	23.5	-1.899999976	25.39999962	15.73333359	2.933333397	17.46666718	1.683333278	838	90	51	18.98698997	264	159	255	174	2.375	11669.91699	0.935699999	0.104968861	1.386594296	29.72930717	9.183799744	8	14.89689636	55.37379456	6.730482101	9.044992447	17.51766777	13.14381695	2.245384216	40.09043884	251.2560883	33
5447.656982	42.91	-4.91	7.875	8.833333015	35.47523499	578.5817261	22.39999962	-2.5	24.89999962	2.199999809	15.35000038	15.35000038	1.283333302	876	105	37	30.28847313	295	134	134	278	3.849999905	14169.08301	0.789699972	0.122595683	1.017213106	24.46279335	20.99396515	9	37.54242706	37.99478149	5.906594753	15.36550331	11.78458214	13.02560616	2.685372353	16.36591148	160.3279419	33
5442.316125	55.7167	14.1333	7.579166889	6.858333111	29.18439674	620.701416	21.10000038	-2.400000095	23.5	8.300000191	2.533333302	15.5666666	0.466666639	679	70	39	18.88563538	206	132	171	167	4.766666412	9923.833008	0.939100027	0.072546445	1.445899963	10.59540081	8.468811035	12	66.51721191	22.88739014	6.227268696	10.90642357	11.89028263	8.966086388	1.613370895	50.66030502	117.4298019	40
5441.890631	55.76	14.12	7.416666985	6.966666698	29.51977348	621.5425415	21.10000038	-2.5	23.60000038	8.100000381	2.400000095	15.41666698	0.283333331	696	71	40	19.01164436	210	135	178	171	4.741666794	9910.416992	0.959999979	0.069194511	1.329394102	9.280697823	13.58012295	12	70.67905426	20.04024506	5.90877676	14.76015663	11.52854347	14.69206524	2.395784855	56.59951019	119.394043	40
5431.222147	51.1	0.4	9.916666985	7.566666603	37.64510727	468.79599	21.39999962	1.299999952	20.10000038	5.516666889	14.1833334	15.88333321	4.566666603	777	87	46	25.74650192	257	150	153	223	4.074999809	9997.583008	0.991400003	0.092696622	1.155851364	17.05481529	13.37088013	8	32.17354584	50.77163696	6.070944786	12.39321423	16.95636177	15.2138195	1.560422659	36.27475357	250.4067841	34
5415.653535	49.2771	16.6314	7.833333492	7.716666698	28.79353333	732.09021	22.5	-4.300000191	26.79999924	15.30000019	0.149999991	16.79999924	-1.166666746	550	84	26	41.58181	219	82	219	87	3.75	11083.41699	0.608900011	0.093962431	1.433717012	18.05912018	11.72886753	9	24.50906372	57.4318161	4.883142948	12.81509876	8.511604309	0	1.819576025	21.02882195	166.837677	50
5411.205085	55.7967	13.1044	8.116666794	6.599999905	28.20512962	644.2625732	21.29999924	-2.099999905	23.39999962	8.833333015	2.949999809	16.26666641	0.600000024	632	66	32	21.07146072	193	115	171	143	3.974999905	9897.333008	0.815400004	0.075687438	1.496724963	9.056997299	6.175642967	12	74.29826355	16.64473724	5.948578835	14.85229683	15.03261948	0	1.785014033	43.70156479	131.1622009	34
5408.696361	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	1	12410.33301	0.850300014	0.099276863	1.12125814	17.42496681	31.13807106	9	42.32978058	40.24525452	6.699357033	12.37959957	18.19266319	105.2798996	1.97694838	30.12436295	168.2213898	52
5405.066679	55.8	13.1367	8.116666794	6.616666794	28.27635384	643.0973511	21.29999924	-2.099999905	23.39999962	8.850000381	2.966666698	16.23333359	0.600000024	633	66	32	21.1103363	193	116	172	143	3.816666603	9889.75	0.816999972	0.071872309	1.4608953	12.19585514	6.13730526	12	64.38553619	23.41860962	6.394207478	11.86791229	13.04079628	0	1.68482101	47.23298264	134.2882385	35
5399.041233	55.7491	13.399	7.895833492	6.825000286	28.91949081	642.7301636	21.20000076	-2.400000095	23.60000038	8.550000191	2.766666651	16.04999924	0.416666657	674	70	37	20.54702759	205	125	181	158	3.158333302	9829.333008	0.888199985	0.076592125	1.141643763	12.95347691	7.555639267	12	64.85991669	22.18660736	6.489133358	11.9537344	12.88129234	3.066901207	1.764479756	46.89822006	133.4222565	36
5390.727697	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	1	12410.33301	0.850300014	0.099276863	1.12125814	17.42496681	31.13807106	9	42.32978058	40.24525452	6.699357033	12.37959957	18.19266319	105.2798996	1.97694838	30.12436295	168.2213898	52
5381.8934	52.0918	5.1145	9.970833778	8.024999619	35.5088501	555.3109741	22.70000076	0.100000001	22.60000038	6.983333111	5.866666794	16.93333435	3.383333206	812	83	46	16.45676041	239	162	206	197	3.966666698	9679.5	0.985499978	0.068436451	1.395935178	12.37729168	9.568652153	9	57.14498138	30.4777298	6.36613512	14.84675407	9.812186241	50.93326187	1.677203417	28.26629829	117.136116	52
5381.490368	46.36	11.23	9.162500381	9.158333778	32.70833206	712.489624	24.20000076	-3.799999952	28	18.01666641	0.583333313	18.01666641	0.583333313	661	81	25	39.40713882	242	85	242	85	1.25	12484.75	0.682099998	0.113647059	0.996389091	21.59215164	28.4668026	9	44.40963745	33.99821472	6.397152424	13.5691452	20.02822113	61.33630371	1.893737674	16.86612701	198.3658295	52
5377.871642	47	15.5	9.041666985	9.733333588	32.01754379	778.5325317	24.79999924	-5.599999905	30.39999962	18.41666603	-0.766666591	18.41666603	-0.766666591	841	122	25	47.67466736	355	97	355	97	1.766666651	11590.5	0.935699999	0.095919132	1.283595562	17.7629528	13.6844635	8	42.33211517	39.90493011	7.030344486	9.776987076	12.88587666	9.012620926	1.628978133	37.09595871	255.1627502	51
5374.215188	53.3422	8.42255	8.941666603	6.766666412	31.03975487	577.1829224	21.10000038	-0.699999988	21.80000114	16.10000038	4.599999905	16.10000038	2.066666603	729	77	37	19.54482651	221	132	221	158	4.483333588	9549.333008	0.971499979	0.094790228	1.040278912	21.13660812	6.350375652	12	53.89360809	24.9697876	6.241703033	10.743577	19.86984825	0.692849755	3.875818491	64.7352829	137.4288177	48
5365.665249	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560	85	26	42.74531555	226	82	226	85	3.858333349	10930.91699	0.642199993	0.082404971	1.400041461	18.05256653	16.11732292	9	44.13959503	37.80783844	5.724782944	10.38245678	11.53142357	0	2.134118557	38.88417053	205.5180206	47
5356.817884	42.49	0.54	7.699999809	10.91666698	38.71158218	617.553833	24	-4.199999809	28.20000076	4.766666412	15.8166666	15.8166666	0.816666663	1027	110	57	18.50198746	303	216	216	253	4.300000191	14977.16699	0.815900028	0.124436714	1.004649878	16.92626572	27.35143852	9	55.19431686	27.87941742	5.53834343	16.8992157	18.34130096	56.30521011	3.70413065	11.99711609	126.7816696	51
5356.781339	49	15	7.316666603	8.233333588	30.26960754	714.2520752	22.10000038	-5.099999905	27.20000076	16.16666603	-1.399999976	16.16666603	-1.399999976	640	89	32	37.10423279	247	105	247	105	2.450000048	10858.91699	0.789600015	0.094371602	1.39522624	12.36066914	16.26023674	9	57.43692398	30.20240784	4.948495388	18.99585915	12.67557526	11.04993629	1.61029923	30.20872688	188.6918488	44
5350.375463	49.4167	16.2667	7.208333492	8.216666222	30.09768105	729.4887085	22.29999924	-5	27.29999924	16.11666679	-0.466666669	16.11666679	-1.766666651	570	86	26	42.59706879	230	83	230	87	3.966666698	10919.75	0.661599994	0.088787861	1.36053741	20.06467056	23.75632858	9	42.77149963	37.1638298	5.93426466	11.14409065	10.26636887	0	1.659950852	36.61385345	234.4702911	47
5344.93397	48.54	9.02	8.829166412	8.875	33.74524689	661.8206787	23.39999962	-2.900000095	26.29999924	15.48333359	1.983333349	17.08333397	0.849999964	748	96	41	26.74765205	260	132	245	140	2.516666651	11058.91699	0.878600001	0.10846293	1.055772543	20.51738358	12.95934963	9	34.57653046	44.90608597	6.777113438	10.79319	24.43142509	19.51634026	2.853489161	25.35666656	213.6283569	46
5343.630027	54.6833	25.3167	6.520833492	7.708333492	26.21882057	827.3656616	22.39999962	-7	29.39999962	16.68333244	-2.666666746	16.68333244	-3.533333302	648	82	32	27.15677834	222	112	222	125	3.458333254	10038	0.816100001	0.065207936	1.199448466	5.3104105	7.292406559	12	73.37068176	21.31890869	5.527270794	13.42060852	11.46143341	1.3936975	1.245455742	39.54847717	151.6940918	38
5342.668715	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828	101	35	30.11419296	261	126	260	126	1	12410.33301	0.850300014	0.099276863	1.12125814	17.42496681	31.13807106	9	42.32978058	40.24525452	6.699357033	12.37959957	18.19266319	105.2798996	1.97694838	30.12436295	168.2213898	52
5335.307407	56.06	14.29	7.425000191	7.600000381	31.2757206	637.5788574	21.5	-2.799999952	24.29999924	14.78333378	2.416666508	15.60000038	0.049999993	575	60	32	20.48856544	173	104	167	125	4.300000191	9883.083008	0.784300029	0.071636371	1.522172213	6.884860992	8.382564545	12	74.22499084	18.89015198	5.968779564	12.10207176	10.55120087	26.39396667	1.714125752	40.81027603	104.6217575	36
5330.486601	52.08	4.3	10.0666666	6.683333397	32.13140869	523.0258789	21.5	0.699999988	20.79999924	10.94999981	8.933333397	16.51666641	3.866666555	854	99	48	24.63122749	287	162	200	205	5.75	9933.75	1.090600014	0.057550769	1.470436931	15.67229748	11.3887291	9	52.30503845	32.02266693	6.460595131	14.59097862	10.35186768	60.00289536	1.77370131	26.09018707	125.968071	42
5327.305222	48.54	9.01	8.699999809	8.800000191	33.58778381	660.9841309	23.20000076	-3	26.20000076	15.33333302	1.849999905	16.95000076	0.733333349	764	97	42	25.76944733	262	136	247	144	2.558333397	11061.58301	0.893000007	0.104813471	1.039407372	31.24195862	16.1647892	9	19.67552948	49.0825119	6.621992588	11.16721916	22.46076965	65.79836273	3.325395823	39.17090607	204.2048035	46
5324.469662	51.3333	6.1	10.15833378	7.983333111	34.55988312	572.7717285	23.10000038	0	23.10000038	15.91666698	6.066666603	17.33333397	3.350000143	725	72	45	12.84802246	202	153	198	176	3.658333302	9860.833008	0.85619998	0.073713824	1.135129452	9.69048214	7.96609354	12	66.91563416	23.39388275	6.311720848	13.74251938	13.60710335	20.71254349	1.713669896	52.1629982	136.0535126	35
5318.03289	55.7509	13.3712	7.941666603	6.816666603	28.88418198	643.3959351	21.29999924	-2.299999952	23.59999847	8.583333015	2.816666603	16.10000038	0.466666669	677	71	37	20.90590096	207	125	180	160	3.174999952	9822.666992	0.882799983	0.076581366	1.186851263	10.72564411	6.74111414	12	67.62792206	21.64643097	6.335465431	12.22127724	8.632165909	0	1.651660323	48.25697327	123.129097	36
5315.940725	40.65	-4.11	11.28750038	9.175000191	33.73161697	653.7692261	27	-0.200000003	27.20000076	7.550000191	19.76666641	19.85000038	3.966666698	447	56	18	33.09070206	146	66	71	118	2.533333302	15801.58301	0.327899992	0.09290722	1.08184886	13.35032558	23.60866547	9	52.89876938	33.7509079	6.292580605	14.30889416	7.585775375	50.51881409	1.273730755	21.24690628	218.9632416	57
5315.516192	49.42	16.36	7.708333492	8.133333206	30.01230049	732.1724854	22.60000038	-4.5	27.10000038	15.16666603	0.01666666	16.64999962	-1.299999952	538	82	24	43.37608337	218	78	218	80	3.691666603	10971.83301	0.604499996	0.084765039	1.431786418	17.22577095	29.83935356	9	26.509552	56.26467896	5.70526886	16.05817223	11.15738773	25.95822716	3.301705599	34.5234375	147.6229858	45
5313.559178	49.631	11.5722	7.883333206	8.466666222	32.19264984	690.5180054	22.5	-3.799999952	26.29999924	16.45000076	3.483333349	16.45000076	-0.5	906	96	62	14.389884	262	193	262	229	2.575000048	10437	1.124500036	0.100688919	1.047428608	23.62896538	9.957122803	9	45.22618103	31.14485168	6.447457314	11.07784843	8.892261505	7.605176926	2.07717514	29.40957451	210.8255157	43
5313.436792	62.9619	18.35	3.325000048	7.75	26.27118683	783.8584595	19.60000038	-9.899999619	29.5	3.566666842	1.883333325	13.58333302	-5.733333111	726	89	37	28.48166847	244	125	201	156	3.941666603	8998	1.16170001	0.072715178	1.180881143	7.302974224	11.06334686	12	72.87371063	19.82331848	4.394490719	27.86372566	11.67888069	0	1.808948517	26.5671463	183.4286041	37
5310.529829	55.6739	-3.78181	8.199999809	6.433333397	37.6218338	411.7755432	18	0.899999976	17.10000038	4.233333111	9.666666031	13.51666641	3.549999952	1356	157	70	30.51320457	457	213	246	419	4.183333397	8582.583008	1.961899996	0.090884715	1.099273682	19.27253914	16.59208298	9	52.19203568	28.53542328	5.296599865	16.19130516	12.56620502	3.73574996	5.641590595	17.55496979	156.3155518	43
5309.624145	56.0648	13.9707	7.212500095	7.408333302	30.86805534	627.4013062	21.10000038	-2.900000095	24	7.800000191	2.283333302	15.23333359	-0.083333373	679	67	40	18.62249184	199	128	187	162	3.191666603	9863.5	0.950100005	0.073026523	1.392862916	8.804350853	12.62323284	12	65.19975281	25.99589539	5.355846882	14.09511852	14.88817787	9.826323509	2.449366093	44.61601639	113.0771866	35
5309.470838	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560	85	26	42.74531555	226	82	226	85	3.858333349	10930.91699	0.642199993	0.082404971	1.400041461	18.05256653	16.11732292	9	44.13959503	37.80783844	5.724782944	10.38245678	11.53142357	0	2.134118557	38.88417053	205.5180206	47
5304.723405	41.7	-3.68	11.77083302	11.95833302	39.72868347	653.3148193	29.29999924	-0.800000012	30.09999847	13.71666718	20.06666565	20.20000076	4.283333302	375	43	12	29.74526405	116	56	64	104	2.816666603	14821.08301	0.275599986	0.080997124	1.427150488	16.13351631	15.98140526	9	54.35190964	29.51457214	6.53834486	9.149763107	8.895600319	36.98142242	1.207029939	19.2502346	154.7711334	32
5301.737946	49.3853	16.2544	7.387500286	8.375	30.34420395	734.7761841	22.60000038	-5	27.60000038	16.35000038	-0.333333343	16.35000038	-1.666666627	560	84	26	42.10400391	225	82	225	85	3.849999905	10941.25	0.640100002	0.082091711	1.441226125	20.07265663	18.32217026	9	41.8339386	38.09340668	5.974895	10.42246342	10.01639652	0	1.628341079	37.95294189	178.3940735	47
5299.20822	56.6	-4.1	6.641666889	6.216666698	36.5686264	414.0093994	16.20000076	-0.800000012	17	2.716666698	8.083333015	11.9333334	2.016666651	1555	201	76	31.71343994	539	247	276	499	4.050000191	8425.916992	2.616899967	0.095263004	1.074335217	21.74430656	14.54389763	9	34.2982254	43.95746613	5.454907894	15.12775135	18.26365852	49.54417419	4.574044704	23.50403595	155.1622925	26
5296.7781	48.59	9.22	8.845832825	8.925000191	33.93535995	661.8481445	23.39999962	-2.900000095	26.29999924	15.46666622	1.999999881	17.08333206	0.816666603	736	97	39	28.33169556	258	126	248	133	2.491666794	11034.16699	0.862600029	0.108826339	1.066290617	30.58831024	19.46684837	9	32.31036377	37.10132599	6.643900871	10.70064068	18.15254974	67.83243561	3.243762255	45.51261139	188.4843292	43
5295.048509	50.4	-4.9	10.39166641	5.75	36.85897446	371.1887207	19	3.400000095	15.60000038	7.233333111	13.5	15.16666603	6.333333015	1056	123	60	27.84159851	366	188	222	289	5.566666603	10587.83301	1.358700037	0.0967388	1.042926192	21.60126686	11.55328751	9	39.55083466	38.84790039	5.519815445	14.14374065	14.98484135	7.479747772	2.761478662	45.45023346	193.9339905	36
5293.079238	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560	85	26	42.74531555	226	82	226	85	3.858333349	10930.91699	0.642199993	0.082404971	1.400041461	18.05256653	16.11732292	9	44.13959503	37.80783844	5.724782944	10.38245678	11.53142357	0	2.134118557	38.88417053	205.5180206	47
5293.002305	43.92	3.71	13.48333359	8.616666794	34.60508728	595.446106	27.29999924	2.400000095	24.89999962	10.13333321	21.10000038	21.10000038	6.616666794	658	96	25	31.17964745	215	109	109	177	3.766666651	14092.83301	0.496199995	0.108522497	1.015049815	28.2384243	11.53726959	9	25.67809296	46.08348083	7.682940006	10.85185242	16.7951622	241.9948273	1.877531171	27.12122726	569.9416504	41
5291.163608	41.84	25.75	12.27916718	11.45833302	34.9339447	794.0501709	30	-2.799999952	32.79999924	7.849999905	21.38333321	22.06666565	2.533333302	578	65	32	21.88571739	178	101	120	158	2.066666603	14047.08301	0.465200007	0.099564999	1.308937788	25.65236855	19.61008835	9	34.45839691	39.88923645	6.549714088	11.41801167	29.34912682	41.73178101	1.505530357	18.79877663	457.5080261	44
5286.083297	41.15	-4.32	11.65833378	11.44999981	38.68243408	658.175293	29	-0.600000024	29.60000038	7.766666889	20	20.14999962	4.099999905	406	52	15	32.42952728	129	62	68	111	2.658333302	15316.16699	0.302399993	0.067768939	1.427573323	8.536272049	23.24807167	12	67.31089783	24.15283203	6.100778103	12.81860256	6.015711308	27.54036713	1.362450838	10.13731861	168.2246857	57
5284.751421	56.3333	15.9667	7.229166508	6.558333397	27.78954887	637.1865234	20.60000038	-3	23.60000038	8.100000381	5.300000191	15.46666718	0.049999971	595	62	35	18.18660355	175	114	159	147	4.141666889	10027.75	0.815999985	0.077064872	1.125396967	9.564622879	13.06265163	12	74.05254364	16.38283539	5.389511585	19.78914833	29.2597084	5.772596359	6.656756878	25.63184166	95.00409698	40
5282.339495	53.3	-1.6	7.829166412	6.691666603	35.97669983	447.0380249	18.5	-0.100000001	18.60000038	3.733333349	12.01666641	13.60000038	2.816666603	1161	127	74	18.80858803	367	234	247	338	5.449999809	9333.416992	1.639199972	0.083526216	1.1347965	9.117919922	18.3639164	9	79.0485611	11.83351898	4.728962421	22.57719803	19.31463623	0	2.843041658	18.64135742	156.0240326	49
5279.698968	62.8839	18.1836	3.641666651	8	26.57807159	792.8540039	20.10000038	-10	30.10000038	3.916666746	2.283333302	13.98333359	-5.616666794	696	86	37	28.4257412	236	122	191	147	3.75	9007.916992	1.073199987	0.09917102	1.131676078	10.16090488	13.58535767	12	68.00646973	21.83262634	4.456953049	21.58164215	9.164652824	3.967511892	2.696305513	30.54413986	172.269989	36
