Accession_ID	Name	Country	Latitude	Longitude	CS_number	material	material_Country	Li7	Na23	Mg25	P31	S34	K39	Ca43	Mn55	Fe57	Co59	Cu65	Zn66	As75	Se82	Rb85	Sr88	Mo98	Cd114
5831	App1-14	Sweden	56.3333	15.9667	CS76668	leaf	Sweden_leaf	15.01479458	1004.214393	5470.047958	15383.04124	12911.56063	69968.13264	39789.09091	223.9303976	138.0556023	2.441284715	8.613974285	96.09678062	0.953850467	70.40221283	369.8299155	65.69485231	14.29897865	2.690223851
5832	App1-16	Sweden	56.3333	15.9667	CS76669	leaf	Sweden_leaf	14.6907954	890.4768435	4543.60232	16970.51986	10981.9145	68518.59422	41693.83885	244.3156341	142.862178	3.291208136	8.467034235	86.22962649	1.072423875	52.36452643	349.9458701	64.21479988	11.71369082	2.468571768
5835	Bil-3	Sweden	63.324	18.484		leaf	Sweden_leaf	14.98914469	1015.897419	5223.850961	15496.44567	12775.18689	68623.59545	45392.98569	223.6726908	143.1945031	2.1038277	7.203239258	90.58068679	1.022422004	74.78701649	371.7063028	69.22424718	5.027226886	2.310968664
5837	Bor-1	Czech Republic	49.4013	16.2326	CS76453	leaf	Czech Republic_leaf	14.80756916	1184.761372	4841.149158	14451.15775	12563.38255	63246.93772	41858.91615	249.7766819	141.3371962	2.851978923	7.345215039	107.2965026	1.123191686	76.78023665	368.1142279	73.95480721	3.202192949	3.024239051
5856	DÃ¶r-10	Sweden	63.0167	17.4914	CS76806	leaf	Sweden_leaf	14.62312974	898.0236682	4831.457455	16951.43072	12725.57499	73557.61047	43010.19491	221.7730296	139.832048	4.213961054	7.522254834	88.84729323	0.910156791	71.3100218	425.2100908	70.48397319	1.517380431	2.292698626
5865	Dra1-4	Sweden	55.76	14.12	CS76809	leaf	Sweden_leaf	13.97597536	1613.003857	5134.407394	18707.75797	12623.78315	61972.56896	41055.69036	254.5361363	139.4108793	3.058933929	8.244793085	91.46442638	0.946894696	66.08660421	383.0240839	75.09421547	8.545285627	2.922087651
5867	Dra2-1	Sweden	55.76	14.12	CS76810	leaf	Sweden_leaf	14.47398189	836.0842292	5441.890631	16414.6236	10992.23923	75266.49661	42508.59686	234.9131177	139.6812474	2.517947529	7.458617454	86.71854198	0.937794058	61.18280383	387.4364606	71.21206434	8.010902047	2.632309851
5874	DraII-6	Czech Republic	49.4112	16.2815	CS76814	leaf	Czech Republic_leaf	13.7644245	1130.159132	4929.342138	16262.80249	13123.7899	73556.40494	37569.01083	236.4271356	137.1489356	2.167749399	7.613825789	96.58764498	0.946681282	75.93418154	423.4763733	61.46367102	5.902276769	2.694276745
5890	DraIV 1-8	Czech Republic	49.4112	16.2815	CS76817	leaf	Czech Republic_leaf	14.91169907	808.2767594	5035.53325	16602.14452	12199.01702	64378.26335	43288.1811	250.8377465	140.7246313	1.867755106	7.964451023	91.26882849	0.889666691	66.97793995	374.0307489	69.30695884	4.250559574	2.719742436
5893	DraIV 1-11	Czech Republic	49.4112	16.2815	CS76816	leaf	Czech Republic_leaf	14.98124793	968.0909898	5251.189495	15413.69744	12493.84999	65897.30425	43180.7168	225.7414484	138.4952287	1.893138572	7.31058765	87.77711675	0.915703353	81.20534015	370.7788408	65.74884377	4.079978407	2.304012505
5907	DraIV 2-9	Czech Republic	49.4112	16.2815	CS76818	leaf	Czech Republic_leaf	14.50821502	1311.274436	5621.899874	15401.61233	12708.18329	73575.44157	42669.98383	224.3028125	142.4908659	2.869355367	7.180333435	92.39901546	0.977413406	64.76566614	368.5020147	68.86331498	3.46189063	2.560787585
5921	DraIV 3-7	Czech Republic	49.4112	16.2815	CS76819	leaf	Czech Republic_leaf	13.17397139	1000.103246	4713.830732	18132.57027	12894.43391	75526.48914	39933.24758	234.3715502	136.8856844	3.123517209	7.563508974	100.5288691	1.012387889	77.42317613	443.4683737	65.03693987	5.340169835	2.646050763
5950	DraIV 5-12	Czech Republic	49.4112	16.2815	CS76820	leaf	Czech Republic_leaf	15.45630099	1079.287896	5073.783233	15193.90414	12421.10816	68927.3085	44218.22555	219.6643121	142.3411914	1.37560187	8.068910908	96.45644506	0.925420539	70.71361207	408.1082269	66.39551149	3.861549281	2.173928254
5964	DraIV 5-28	Czech Republic	49.4112	16.2815		leaf	Czech Republic_leaf	14.6964845	962.15709	5186.07995	16669.83648	11887.69373	69405.67462	43313.2498	229.7343179	140.3445946	2.428996129	7.301256296	96.70567639	0.923893181	62.4814102	398.1265491	69.61982903	6.135433911	2.459142613
5984	DraIV 6-13	Czech Republic	49.4112	16.2815	CS76822	leaf	Czech Republic_leaf	14.80418317	1265.223212	5937.667641	14337.54381	11749.97323	65541.4604	43699.95664	224.5339817	140.5370176	2.828778859	7.762650632	95.78072451	0.986518452	66.91706604	359.2000681	70.73059739	3.913805704	2.808052292
5993	DraIV 6-22	Czech Republic	49.4112	16.2815	CS76823	leaf	Czech Republic_leaf	14.26967152	1303.400996	5293.079238	15455.36867	14411.6971	76480.93052	42946.59167	236.006498	141.4556225	2.295755078	7.395520067	92.76691706	1.04970146	71.5972801	439.8451669	70.49669841	5.348259787	2.554425661
6008	Duk	Czech Republic	49.1	16.2	CS76824	leaf	Czech Republic_leaf	14.7736816	2612.884351	5534.623062	16072.42456	12728.27076	63178.28615	42734.69346	240.0359693	140.7771081	2.260248804	8.12468853	91.94304105	1.005017496	69.85389739	366.6408019	66.305753	3.745418709	2.463860071
6009	Eden-1	Sweden	62.877	18.177	CS76826	leaf	Sweden_leaf	15.49065229	1059.509612	4449.217426	18277.61499	11118.03189	51872.84534	45659.74744	217.0873873	142.3786154	3.388243876	7.576591334	84.3536326	0.983998166	68.63304733	347.641514	75.7963442	3.70584932	2.454881766
6011	Eden-6	Sweden	62.877	18.177	CS76828	leaf	Sweden_leaf	14.13869198	1019.538185	4967.781155	16943.69857	13645.12361	63123.02565	45089.74302	209.8196522	139.4974968	3.429407212	7.692241669	88.55033243	0.921557006	81.29199334	359.0593403	70.33667137	3.617046878	2.261331584
6012	Eden-7	Sweden	62.877	18.177	CS76829	leaf	Sweden_leaf	14.23801204	806.1434515	5320.279341	17736.83961	13681.00752	61353.07182	44556.99717	212.1463065	143.2913396	1.747550316	7.414287001	84.79733177	0.919955041	79.51872249	348.2928409	69.10035201	2.399842609	2.034303575
6013	Eden-9	Sweden	62.877	18.177	CS76830	leaf	Sweden_leaf	13.86477432	1010.912812	4812.790597	18619.5158	14108.77158	63617.6468	40098.46674	230.4177938	135.7550199	3.588738172	7.217413257	92.73185844	0.936986892	90.43568494	459.8441108	65.6622498	1.080595462	2.51477233
6016	Eds-1	Sweden	62.9	18.4	CS76834	leaf	Sweden_leaf	13.31536526	784.4073717	4534.765141	17596.09354	14338.62322	80636.15303	37192.19794	224.9199912	138.0244769	2.27986017	8.108025259	94.24321905	0.90552723	84.68711511	548.282058	61.47024807	5.341677786	2.265776421
6019	FjÃ¤1-2	Sweden	56.06	14.29	CS76860	leaf	Sweden_leaf	14.50847097	741.9498159	5335.307407	14255.70922	13867.67136	66366.58322	41075.50478	226.0735295	150.3506577	2.132055812	8.40545779	109.1956011	0.89945069	88.35773189	365.4787912	62.05909367	3.41346654	2.430449392
6020	FjÃ¤1-5	Sweden	56.06	14.29	CS76861	leaf	Sweden_leaf	14.23589843	1051.832809	5470.090254	18564.72465	11425.41055	70186.99256	41538.21316	225.3673605	135.7283245	3.127989116	7.754513343	90.19648423	0.984226214	65.32212014	438.9063817	69.68104691	8.356215765	2.267104038
6021	FjÃ¤2-4	Sweden	56.06	14.29	CS76862	leaf	Sweden_leaf	15.2316104	938.5456829	5758.305922	14824.91162	11942.38303	68507.91955	43736.67985	225.0159002	141.0207983	2.223588764	7.136259675	94.46364758	1.03588701	67.45603611	375.6193359	68.26559182	16.04352149	2.322169398
6023	Fly2-1	Sweden	55.7509	13.3712	CS76863	leaf	Sweden_leaf	13.67324486	1145.751047	5318.03289	17856.15241	10635.54963	72172.56274	42966.08798	231.6534969	142.2525584	3.074099279	6.749569915	89.85130438	1.066579839	54.32420289	390.5040042	69.04667652	2.203065814	2.375491011
6024	Fly2-2	Sweden	55.7509	13.3712	CS76864	leaf	Sweden_leaf	13.63346625	941.1148167	4747.810433	17229.6055	11944.42216	74051.82743	40709.6761	231.208092	142.9955283	3.45312248	7.196463842	88.4641342	1.037718919	58.07449829	408.3124928	66.92921242	1.877731263	2.648754972
6025	Gro-3	Sweden	62.6437	17.7339	CS76889	leaf	Sweden_leaf	14.60846328	1233.309589	5153.511795	18423.39752	12483.54524	62563.51697	39294.73483	240.2545745	132.9133888	2.545430351	8.84126052	96.13876986	0.989319883	73.98943426	342.2743605	65.41034532	14.75562372	2.658569047
6030	GrÃ¶n-5	Sweden	62.806	18.1896	CS76893	leaf	Sweden_leaf	13.90614142	1406.825828	5118.813015	17835.42015	13110.87997	76896.61509	37770.87798	218.1369606	143.4984834	2.645577007	7.821382471	82.78230596	0.943223878	63.46089285	396.8620719	61.72552884	9.813776002	2.156599148
6034	Hov1-7	Sweden	56.1	13.74	CS76932	leaf	Sweden_leaf	14.88166871	780.8060424	4629.504806	15190.91093	11912.07362	65228.25686	41154.63674	237.7708166	141.0534495	2.333961007	8.35355897	90.69724808	0.995820834	76.63022757	381.0544734	64.91163054	14.52176353	2.82863566
6035	Hov1-10	Sweden	56.1	13.74	CS76931	leaf	Sweden_leaf	13.9269827	1278.110216	4806.539428	16246.87193	13259.04297	71704.54271	41548.30198	235.9391541	143.7172504	2.116400388	7.749839183	101.6016792	1.010111428	66.34359569	359.5823774	63.94348643	3.728114563	2.640181858
6036	Hov3-2	Sweden	56.1	13.74	CS76934	leaf	Sweden_leaf	14.55576112	937.4272973	4964.020659	14781.97415	11738.09811	74727.28907	39857.29132	223.7835903	142.3839184	4.164810405	7.901345725	90.47835562	1.27407259	62.04008148	421.1443584	66.16402958	4.449890457	2.512166037
6038	Hov3-5	Sweden	56.1	13.74	CS76935	leaf	Sweden_leaf	14.05893356	1007.701325	5191.409966	16580.08405	13026.82003	80572.47856	40476.71418	227.2151858	141.4402054	2.429602895	7.862063084	94.41043792	0.991079939	72.9259127	436.36259	62.5400583	4.572713061	2.202532011
6039	Hovdala-2	Sweden	56.1	13.74	CS76937	leaf	Sweden_leaf	14.59530159	861.6498848	4606.468941	16782.37069	13587.38555	67913.28842	41250.71497	221.9645161	140.911826	2.463417152	8.262908523	96.19003439	1.011572466	75.84598584	385.0093589	66.94746426	3.812675775	2.764947551
6040	Kni-1	Sweden	55.66	13.4	CS76970	leaf	Sweden_leaf	14.60030596	1020.075031	4843.568566	17553.70506	11165.79893	70912.40126	41680.62566	229.95803	144.1581613	3.73302616	6.619536345	84.62478065	0.985233992	54.67184928	386.6617037	68.71575303	1.668996232	2.422110559
6041	Lis-3	Sweden	56.0328	14.775	CS77044	leaf	Sweden_leaf	14.08813132	841.1476601	5222.089459	18607.22034	11546.87744	81945.47276	42037.2553	217.3060281	138.7016911	2.064912695	9.014672277	93.84833773	1.075818249	61.87053737	468.5601585	64.65377993	3.764429331	2.180061401
6042	Lom1-1	Sweden	56.09	13.9	CS77048	leaf	Sweden_leaf	14.20945448	970.9677557	4635.424859	15619.20457	13640.63811	79166.29237	40885.86583	233.2162373	141.7145198	2.105671982	7.248843842	91.26496532	1.147355243	70.78879425	391.4562621	66.52737241	3.083688763	2.571590805
6043	LÃ¶v-1	Sweden	62.801	18.079	CS77049	leaf	Sweden_leaf	13.47955523	787.3183009	5390.954643	18133.90442	13162.30305	70480.70493	43024.71153	228.9801967	136.8029695	2.096796975	7.131255623	103.1523281	0.96080176	82.61439628	392.4113395	65.95782242	3.525985177	2.199615856
6046	LÃ¶v-5	Sweden	62.801	18.079	CS77050	leaf	Sweden_leaf	13.44976106	701.1822286	4724.517012	16954.28692	14328.24923	63464.5092	39024.78906	228.0948258	136.0937644	2.591347217	6.914672639	92.01127916	1.049161908	83.00319364	370.9618567	63.40683172	4.034292725	2.501126889
6064	Nyl-2	Sweden	62.9513	18.2763	CS77136	leaf	Sweden_leaf	13.93344883	725.3198103	4676.672112	15918.44182	15549.29828	67484.95237	41768.44649	221.7497663	139.6347538	2.863287628	8.644054425	98.74593248	0.983995464	92.05433525	376.8474576	66.35130106	2.393484377	2.385839739
6069	Nyl-7	Sweden	62.9513	18.2763	CS77137	leaf	Sweden_leaf	14.36011184	845.0725046	4663.410846	16893.95086	14440.47132	66132.61556	39823.22378	216.8280347	138.2941563	4.719166586	7.768064075	89.77005259	1.110848036	88.2875865	370.9141005	64.49469482	1.085269011	2.409083307
6070	Omn-1	Sweden	62.9308	18.3448	CS77145	leaf	Sweden_leaf	14.32220859	872.5056227	4747.802917	16532.9191	11480.9416	68232.35436	41759.65054	223.7291681	148.0273536	4.010171143	7.50637393	80.99106003	1.073092416	63.54378125	410.9966474	70.79531637	1.303026198	2.485405256
6071	Omn-5	Sweden	62.9308	18.3448	CS77146	leaf	Sweden_leaf	14.37277283	929.8501993	5074.768399	16448.65954	12102.16598	68277.66043	43363.25644	207.1113458	140.5232966	1.834026052	6.475379765	84.03045975	0.827743273	71.81417987	395.2847093	70.42219965	2.151422361	2.180954273
6073	Ã–MÃ¶1-7	Sweden	56.1481	15.8155	CS77147	leaf	Sweden_leaf	14.9697194	750.8818083	4908.80944	14371.99246	11930.94624	65218.73893	42001.45618	225.3432022	140.9100917	2.94310128	7.72547942	88.95779874	0.976846671	65.39138775	350.4273921	72.28395428	7.369450449	2.494086246
6074	Ã–r-1	Sweden	56.4573	16.1308	CS77150	leaf	Sweden_leaf	14.3854808	920.5530337	4523.275083	17204.23144	14362.24791	66213.65546	39958.15998	223.4525931	137.2811769	2.914845848	8.336076575	92.5990878	0.93072183	86.29089336	415.8742678	63.74101396	6.901981026	2.228931727
6076	Rev-2	Sweden	55.6942	13.4504	CS77215	leaf	Sweden_leaf	14.3870802	1030.920151	5211.189834	16462.50278	10980.56147	67670.43272	42647.19994	238.2045177	139.6469238	2.685050994	7.568287398	91.58340308	0.936905873	63.37312342	374.0726459	71.33354228	8.522257151	2.255573138
6085	Sparta-1	Sweden	55.7097	13.2145	CS77260	leaf	Sweden_leaf	14.01101211	1245.265867	4792.672898	15863.18355	12085.48917	68239.0697	42062.34816	225.8353093	142.7346552	2.80413544	6.62636549	86.50083322	0.989867852	62.68137363	382.5978974	75.92919227	3.865606274	2.621354464
6086	Sr:3	Sweden	58.9	11.2	CS77267	leaf	Sweden_leaf	13.60069175	827.7240697	4534.016903	17588.14869	12814.90692	63166.66754	41180.38879	220.4069075	137.8086612	2.916565568	7.713487584	84.45814046	0.877749347	70.84967884	358.4668211	70.85719461	4.115763582	2.604408576
6088	Stu1-1	Sweden	56.4666	16.1284	CS77285	leaf	Sweden_leaf	14.40433697	679.4852161	4852.211621	13401.48437	13443.07302	66245.18629	41131.8322	225.6662582	136.4642887	3.029513649	7.844141783	87.0511045	0.908247364	89.49551158	405.5998509	65.0142241	2.437325222	2.375734379
6090	T1000	Sweden	55.6525	13.2197	CS77288	leaf	Sweden_leaf	13.94250858	1592.629975	4251.223315	17452.51144	12360.45681	76486.05395	37283.41711	279.0022788	136.1762819	3.193504825	7.746152499	92.50584337	1.07167399	65.31903289	464.4542532	62.1756277	5.431036118	2.451137997
6092	T1020	Sweden	55.6514	13.2233	CS77289	leaf	Sweden_leaf	15.15938214	1034.258566	4928.545569	15158.31243	13068.16597	68141.02205	44828.22575	227.926704	146.366814	3.135402443	8.407190597	94.70284442	0.904813121	62.46870819	364.8067212	73.24841448	4.827836692	2.508102689
6094	T1040	Sweden	55.6494	13.2147	CS77290	leaf	Sweden_leaf	15.0651123	987.1576524	4592.195306	14948.46264	12435.49258	76403.07252	37727.29615	216.4876947	138.7432516	2.92223585	9.257527356	91.49071218	0.947057441	76.47166382	440.8673062	61.78317606	3.843795775	2.387601454
6097	T1070	Sweden	55.6481	13.2264	CS77291	leaf	Sweden_leaf	15.27176099	1002.758282	5107.470785	16886.5149	9755.145561	67118.2016	43603.59825	221.7402912	140.7976731	2.061040572	8.222422215	91.60452149	0.909517753	60.00184761	351.019759	66.49377378	4.173924817	2.210140643
6098	T1080	Sweden	55.6561	13.2178	CS77292	leaf	Sweden_leaf	14.76161577	1197.722821	5101.150881	15427.37097	11856.35809	76773.08669	43171.72263	225.5373496	139.5354751	2.290991756	8.223577537	89.81979725	1.051477126	66.83030351	400.9805258	67.05362073	2.899222205	2.39049156
6099	T1090	Sweden	55.6575	13.2386	CS77293	leaf	Sweden_leaf	14.30246573	957.7936833	5229.870069	15767.57799	10684.29275	83715.39805	40328.09577	234.5024562	140.3925094	3.256860853	7.532512383	97.37825342	0.871707574	61.61663276	562.4296102	65.54772648	9.350967652	2.527959649
6100	T1110	Sweden	55.6	13.2	CS77294	leaf	Sweden_leaf	14.09564211	1215.820155	4749.591062	15391.71652	12425.01801	80350.98947	41609.31185	230.910928	139.6414227	2.476975695	7.831553515	86.72857641	0.905621577	59.60999322	448.5601308	69.63957163	0.742988942	2.543849099
6102	T1130	Sweden	55.6	13.2	CS77295	leaf	Sweden_leaf	14.44656013	1561.816509	4640.662695	15909.2343	13188.6968	69148.99171	40149.32253	246.6194629	141.5419841	3.028745429	8.197254692	121.6814402	0.993940815	72.33292074	381.4078403	68.09408143	4.106971901	3.580030221
6104	T1160	Sweden	55.7	13.2	CS77296	leaf	Sweden_leaf	14.66851165	838.61031	4992.489969	17196.6796	9249.623364	67428.03414	42559.80418	229.5278833	143.2721764	3.191019101	7.679619935	89.62584673	1.061899928	48.23302744	364.8507626	66.76002155	10.81402255	2.491793254
6105	T450	Sweden	55.7967	13.1211	CS77297	leaf	Sweden_leaf	15.01882903	1112.140469	4799.122709	14905.69737	12730.33002	69260.76835	41736.89514	243.6215535	141.955943	2.585981933	8.043930645	86.2621952	0.926997374	74.05940056	401.9880613	65.06195379	5.368841994	2.34011787
6106	T460	Sweden	55.7931	13.1186	CS77298	leaf	Sweden_leaf	13.98682191	1285.490964	4233.214309	15880.6553	13825.81508	64401.93656	40387.05678	241.9387078	142.1165619	3.271262449	8.276173278	102.6524252	0.958046035	70.79583312	309.4939486	65.0903307	12.54555275	2.863827811
6107	T470	Sweden	55.7942	13.1222	CS77299	leaf	Sweden_leaf	15.88152725	1162.046562	4969.28794	16003.4236	12100.27539	61673.38626	44076.89971	242.7296507	141.3419654	2.46821817	7.789947874	91.11654215	0.897725617	70.32185778	375.7690867	69.09928201	6.707591952	2.826684639
6108	T480	Sweden	55.7989	13.1206	CS77300	leaf	Sweden_leaf	14.49842378	1575.630787	5056.325312	15750.70099	12406.3533	75735.30753	39851.40851	215.6179676	139.2261596	1.863921061	8.2083818	91.677304	0.934248244	67.70007067	418.7169734	62.99631751	5.826506527	2.238442626
6109	T510	Sweden	55.7936	13.1233	CS77301	leaf	Sweden_leaf	15.35277838	1001.712806	5003.40267	15578.86769	12350.6413	64542.27131	44746.77865	218.1239388	146.3096832	2.129569919	9.12398505	94.21439686	0.886022528	61.74245895	353.0389133	71.61590344	3.900647665	2.656337531
6111	T530	Sweden	55.7989	13.1219	CS77302	leaf	Sweden_leaf	14.45489952	1124.99859	5698.020488	15638.9059	12221.34957	64027.60629	44344.14348	227.8350798	144.263926	2.231114417	7.281243359	96.11010371	0.958611837	66.61616269	347.6175533	69.73041631	4.520703568	2.464798241
6112	T540	Sweden	55.7967	13.1044	CS77303	leaf	Sweden_leaf	14.56952195	765.0037934	5411.205085	17211.24655	11942.19624	66398.17985	42376.31417	234.4812302	139.3212137	2.262494516	8.283094554	89.04624211	0.94902103	62.27251557	353.3472152	64.9536188	9.795618793	2.341948664
6113	T550	Sweden	55.8078	13.1028	CS77304	leaf	Sweden_leaf	15.27157859	690.9032264	5242.483435	15308.78572	10871.70536	67723.97645	42491.54903	230.4817586	146.6130832	2.838965612	7.398609937	91.11703619	0.929978488	59.28686234	406.2256727	66.83862812	3.508351196	2.309371156
6114	T570	Sweden	55.8097	13.1342	CS77305	leaf	Sweden_leaf	14.82402585	656.0428917	5601.381653	14444.39578	12409.93905	70660.4905	41761.43166	230.5949892	144.5416528	2.575518559	8.508623053	96.66074163	0.832911118	70.4537678	357.5597855	63.92053729	6.321769876	2.657415386
6115	T580	Sweden	55.8	13.1367	CS77306	leaf	Sweden_leaf	14.81132944	1018.271611	5405.066679	15161.82554	10961.50247	65144.56799	43908.27076	226.689861	144.4132943	3.396183014	6.910442964	89.14678776	0.982384468	62.76878438	367.6157966	70.780203	6.615756281	2.39173036
6118	T610	Sweden	55.7	13.2	CS77307	leaf	Sweden_leaf	13.66526203	918.9365988	5032.558551	18932.74928	12839.56844	74359.94402	41021.62285	235.5885423	142.9683101	4.316616595	7.01113774	87.17735466	1.09963996	55.98988037	399.7621074	65.76533032	1.143636806	2.647565768
6122	T670	Sweden	55.8364	13.3075	CS77308	leaf	Sweden_leaf	14.36944184	1114.301061	5242.772903	16567.35927	11597.0697	63127.54907	43800.58849	230.9249412	148.6905841	2.93283253	7.559008926	86.41741983	1.128036572	50.36902526	344.3743421	69.61725454	5.614036209	2.246386884
6124	T690	Sweden	55.8378	13.3092	CS77309	leaf	Sweden_leaf	15.34428588	1331.09164	4873.224276	16747.89087	10788.33596	64509.85124	45405.64273	214.040421	141.7296153	2.372331444	7.968055369	87.25884209	0.93065737	52.42722408	366.1687627	71.00011544	11.86919989	2.558976569
